kecamatan,desa,rt
Pelangiran,Tegal Rejo Jaya,RT 002 RW 001 DUSUN MARGO MULYO
Pelangiran,Tegal Rejo Jaya,RT 003 RW 002 DUSUN MARGO MULYO
Pelangiran,Tegal Rejo Jaya,RT 005 RW 003 DUSUN SUBUR MAKMUR
Pelangiran,Tegal Rejo Jaya,RT 006 RW 003 DUSUN SUBUR MAKMUR
Pelangiran,Tegal Rejo Jaya,RT 007 RW 004 DUSUN SUMBER MAKMUR
Pelangiran,Tegal Rejo Jaya,RT 008 RW 004 DUSUN SUMBER MAKMUR
Pelangiran,Tegal Rejo Jaya,KEBUN KELAPA
Pelangiran,Intan Mulya Jaya,RT 001 RW 001 DUSUN 1
Pelangiran,Intan Mulya Jaya,RT 002 RW 001 DUSUN 1
Pelangiran,Intan Mulya Jaya,RT 003 RW 001 DUSUN 1
Pelangiran,Intan Mulya Jaya,RT 003 RW 002 DUSUN 1
Pelangiran,Intan Mulya Jaya,RT 001 RW 002 DUSUN 1
Pelangiran,Intan Mulya Jaya,RT 002 RW 002 DUSUN 1
Pelangiran,Intan Mulya Jaya,RT 001 RW 003 DUSUN 2
Pelangiran,Intan Mulya Jaya,RT 002 RW 003 DUSUN 2
Pelangiran,Intan Mulya Jaya,RT 001 RW 004 DUSUN 2
Pelangiran,Intan Mulya Jaya,RT 002 RW 004 DUSUN 2
Pelangiran,Intan Mulya Jaya,RT 003 RW 004 DUSUN 2
Pelangiran,Intan Mulya Jaya,KEBUN KELAPA
Pelangiran,Saka Palas Jaya,RT 001 RW 001 DUSUN 01
Pelangiran,Saka Palas Jaya,RT 002 RW 001 DUSUN 01
Pelangiran,Saka Palas Jaya,RT 003 RW 001 DUSUN 01
Pelangiran,Saka Palas Jaya,RT 004 RW 002 DUSUN 01
Pelangiran,Saka Palas Jaya,RT 005 RW 002 DUSUN 01
Pelangiran,Saka Palas Jaya,RT 006 RW 003 DUSUN 02
Pelangiran,Saka Palas Jaya,RT 007 RW 003 DUSUN 02
Pelangiran,Saka Palas Jaya,RT 008 RW 004 DUSUN 02
Pelangiran,Saka Palas Jaya,RT 009 RW 004 DUSUN 02
Pelangiran,Saka Palas Jaya,RT 010 RW 004 DUSUN 02
Pelangiran,Saka Palas Jaya,KEBUN KELAPA
Pelangiran,Catur Karya,RT 001 RW 001 DUSUN SIDO MULYO
Pelangiran,Catur Karya,RT 002 RW 001 DUSUN SIDO MULYO
Pelangiran,Catur Karya,RT 003 RW 002 DUSUN SIDO MULYO
Pelangiran,Catur Karya,RT 004 RW 002 DUSUN SIDO MULYO
Pelangiran,Catur Karya,RT 005 RW 003 DUSUN SIDO MUNCUL
Pelangiran,Catur Karya,KEBUN KELAPA
Pelangiran,Bagan Jaya,RT 001 RW 001 DUSUN RINDANG 1
Pelangiran,Bagan Jaya,RT 002 RW 001 DUSUN RINDANG 1
Pelangiran,Bagan Jaya,RT 003 RW 001 DUSUN RINDANG 1
Pelangiran,Bagan Jaya,RT 004 RW 002 DUSUN RINDANG 2
Pelangiran,Bagan Jaya,RT 005 RW 002 DUSUN RINDANG 2
Pelangiran,Bagan Jaya,RT 006 RW 002 DUSUN RINDANG 2
Pelangiran,Bagan Jaya,RT 007 RW 001 DUSUN RINDANG 1
Pelangiran,Bagan Jaya,KEBUN KELAPA
Pelangiran,Teluk Bunian,RT 001 RW 001 DUSUN MAJU JAYA
Pelangiran,Teluk Bunian,RT 002 RW 001 DUSUN MAJU JAYA
Pelangiran,Teluk Bunian,RT 003 RW 002 DUSUN MAJU JAYA
Pelangiran,Teluk Bunian,RT 004 RW 002 DUSUN MAJU JAYA
Pelangiran,Teluk Bunian,RT 005 RW 003 DUSUN MAJU JAYA
Pelangiran,Teluk Bunian,RT 006 RW 003 DUSUN MAJU JAYA
Pelangiran,Teluk Bunian,RT 001 RW 004 DUSUN SABAK JAYA
Pelangiran,Teluk Bunian,RT 002 RW 004 DUSUN SABAK JAYA
Pelangiran,Teluk Bunian,RT 003 RW 005 DUSUN SABAK JAYA
Pelangiran,Teluk Bunian,RT 001 RW 006 DUSUN MEKAR JAYA
Pelangiran,Teluk Bunian,RT 002 RW 006 DUSUN MEKAR JAYA
Pelangiran,Teluk Bunian,RT 003 RW 006 DUSUN MEKAR JAYA
Pelangiran,Teluk Bunian,RT 001 RW 007 DUSUN SEPAKAT
Pelangiran,Teluk Bunian,RT 002 RW 007 DUSUN SEPAKAT
Pelangiran,Teluk Bunian,RT 003 RW 007 DUSUN SEPAKAT
Pelangiran,Hidayah,RT 001 RW 001 DUSUN KARYA MURNI
Pelangiran,Hidayah,RT 002 RW 001 DUSUN KARYA MURNI
Pelangiran,Hidayah,RT 003 RW 001 DUSUN KARYA MURNI
Pelangiran,Hidayah,RT 004 RW 002 DUSUN MEKAR SARI
Pelangiran,Hidayah,RT 005 RW 002 DUSUN MEKAR SARI
Pelangiran,Hidayah,RT 006 RW 003 DUSUN PURWODADI
Pelangiran,Hidayah,RT 007 RW 003 DUSUN PURWODADI
Pelangiran,Hidayah,RT 008 RW 004 DUSUN DARUL MAKMUR
Pelangiran,Hidayah,RT 009 RW 004 DUSUN DARUL MAKMUR
Pelangiran,Hidayah,RT 010 RW 005 DUSUN MEDAN BARU
Pelangiran,Hidayah,RT 011 RW 005 DUSUN MEDAN JAYA
Pelangiran,Hidayah,RT 012 RW 005 DUSUN MEKAR SARI
Pelangiran,Hidayah,RT 013 RW 005 DUSUN MEDAN JAYA
Pelangiran,Terusan Beringin Jaya,RT 001 RW 001 DUSUN TELUK LANJUT
Pelangiran,Terusan Beringin Jaya,RT 002 RW 001 DUSUN TELUK LANJUT
Pelangiran,Terusan Beringin Jaya,RT 004 RW 002 DUSUN TELUK LANJUT
Pelangiran,Terusan Beringin Jaya,RT 005 RW 002 DUSUN TELUK LANJUT
Pelangiran,Terusan Beringin Jaya,RT 001 RW 003 DUSUN SUKA JADI
Pelangiran,Terusan Beringin Jaya,RT 002 RW 003 DUSUN SUKA JADI
Pelangiran,Terusan Beringin Jaya,RT 001 RW 004 DUSUN TELUK PUNDUR
Pelangiran,Terusan Beringin Jaya,RT 002 RW 004 DUSUN TELUK PUNDUR
Pelangiran,Terusan Beringin Jaya,RT 003 RW 005 DUSUN TELUK PUNDUR
Pelangiran,Terusan Beringin Jaya,RT 004 RW 005 DUSUN TELUK PUNDUR
Pelangiran,Terusan Beringin Jaya,RT 003 RW 001 DUSUN TELUK LANJUT
Teluk Belengkong,Griya Mukti Jaya,RT 001 RW 001 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,RT 002 RW 001 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,RT 003 RW 001 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,RT 004 RW 002 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,RT 005 RW 002 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,RT 006 RW 002 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,RT 007 RW 003 DUSUN KEDUNG KELAPA
Teluk Belengkong,Griya Mukti Jaya,RT 008 RW 003 DUSUN KEDUNG KELAPA
Teluk Belengkong,Griya Mukti Jaya,RT 009 RW 003 DUSUN KEDUNG KELAPA
Teluk Belengkong,Griya Mukti Jaya,RT 010 RW 004 DUSUN KEDUNG KELAPA
Teluk Belengkong,Griya Mukti Jaya,RT 011 RW 004 DUSUN KEDUNG KELAPA
Teluk Belengkong,Griya Mukti Jaya,RT 012 RW 004 DUSUN KEDUNG KELAPA
Teluk Belengkong,Griya Mukti Jaya,RT 013 RW 001 DUSUN KAUMAN SARI
Teluk Belengkong,Griya Mukti Jaya,PERKEBUNAN
Teluk Belengkong,Tunggal Rahayu Jaya,RT 001 RW 001 DUSUN II
Teluk Belengkong,Tunggal Rahayu Jaya,RT 002 RW 001 DUSUN II
Teluk Belengkong,Tunggal Rahayu Jaya,RT 003 RW 002 DUSUN II
Teluk Belengkong,Tunggal Rahayu Jaya,RT 004 RW 002 DUSUN II
Teluk Belengkong,Tunggal Rahayu Jaya,RT 005 RW 003 DUSUN I
Teluk Belengkong,Tunggal Rahayu Jaya,RT 006 RW 003 DUSUN I
Teluk Belengkong,Tunggal Rahayu Jaya,RT 007 RW 004 DUSUN I
Teluk Belengkong,Tunggal Rahayu Jaya,RT 008 RW 004 DUSUN I
Teluk Belengkong,Tunggal Rahayu Jaya,RT 009 RW 005 DUSUN III
Teluk Belengkong,Tunggal Rahayu Jaya,RT 010 RW 005 DUSUN III
Teluk Belengkong,Tunggal Rahayu Jaya,RT 011 RW 006 DUSUN III
Teluk Belengkong,Tunggal Rahayu Jaya,RT 012 RW 006 DUSUN III
Teluk Belengkong,Tunggal Rahayu Jaya,PERKEBUNAN
Teluk Belengkong,Hibrida Mulya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Hibrida Mulya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Hibrida Mulya,RT 003 RW 001 DUSUN I
Teluk Belengkong,Hibrida Mulya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Hibrida Mulya,RT 005 RW 002 DUSUN I
Teluk Belengkong,Hibrida Mulya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Hibrida Mulya,RT 007 RW 003 DUSUN II
Teluk Belengkong,Hibrida Mulya,RT 008 RW 003 DUSUN II
Teluk Belengkong,Hibrida Mulya,RT 009 RW 004 DUSUN II
Teluk Belengkong,Hibrida Mulya,RT 010 RW 004 DUSUN II
Teluk Belengkong,Hibrida Mulya,RT 011 RW 005 DUSUN II
Teluk Belengkong,Hibrida Mulya,RT 012 RW 005 DUSUN II
Teluk Belengkong,Hibrida Mulya,PERKEBUNAN
Teluk Belengkong,Beringin Mulya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Beringin Mulya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Beringin Mulya,RT 003 RW 002 DUSUN I
Teluk Belengkong,Beringin Mulya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Beringin Mulya,RT 005 RW 002 DUSUN I
Teluk Belengkong,Beringin Mulya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Beringin Mulya,RT 007 RW 003 DUSUN II
Teluk Belengkong,Beringin Mulya,RT 008 RW 003 DUSUN II
Teluk Belengkong,Beringin Mulya,RT 009 RW 004 DUSUN II
Teluk Belengkong,Beringin Mulya,RT 010 RW 004 DUSUN II
Teluk Belengkong,Beringin Mulya,RT 011 RW 004 DUSUN II
Teluk Belengkong,Beringin Mulya,PERKEBUNAN
Teluk Belengkong,Indra Sari Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Indra Sari Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Indra Sari Jaya,RT 003 RW 002 DUSUN I
Teluk Belengkong,Indra Sari Jaya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Indra Sari Jaya,RT 005 RW 003 DUSUN II
Teluk Belengkong,Indra Sari Jaya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Indra Sari Jaya,RT 007 RW 004 DUSUN II
Teluk Belengkong,Indra Sari Jaya,RT 008 RW 004 DUSUN II
Teluk Belengkong,Indra Sari Jaya,RT 009 RW 004 DUSUN II
Teluk Belengkong,Indra Sari Jaya,PERKEBUNAN
Teluk Belengkong,Sumber Makmur Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Sumber Makmur Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Sumber Makmur Jaya,RT 003 RW 001 DUSUN I
Teluk Belengkong,Sumber Makmur Jaya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Sumber Makmur Jaya,RT 005 RW 002 DUSUN I
Teluk Belengkong,Sumber Makmur Jaya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Sumber Makmur Jaya,RT 007 RW 003 DUSUN II
Teluk Belengkong,Sumber Makmur Jaya,RT 008 RW 003 DUSUN II
Teluk Belengkong,Sumber Makmur Jaya,RT 009 RW 004 DUSUN II
Teluk Belengkong,Sumber Makmur Jaya,RT 010 RW 004 DUSUN II
Teluk Belengkong,Sumber Makmur Jaya,PERKEBUNAN
Teluk Belengkong,Sumber Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Sumber Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Sumber Jaya,RT 003 RW 002 DUSUN I
Teluk Belengkong,Sumber Jaya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Sumber Jaya,RT 005 RW 003 DUSUN II
Teluk Belengkong,Sumber Jaya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Sumber Jaya,RT 007 RW 004 DUSUN II
Teluk Belengkong,Sumber Jaya,RT 008 RW 004 DUSUN II
Teluk Belengkong,Sumber Jaya,PERKEBUNAN
Teluk Belengkong,Hibrida Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Hibrida Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Hibrida Jaya,RT 003 RW 002 DUSUN I
Teluk Belengkong,Hibrida Jaya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Hibrida Jaya,RT 005 RW 003 DUSUN I
Teluk Belengkong,Hibrida Jaya,RT 006 RW 003 DUSUN I
Teluk Belengkong,Hibrida Jaya,RT 007 RW 004 DUSUN II
Teluk Belengkong,Hibrida Jaya,RT 008 RW 004 DUSUN II
Teluk Belengkong,Hibrida Jaya,RT 009 RW 005 DUSUN II
Teluk Belengkong,Hibrida Jaya,RT 010 RW 005 DUSUN II
Teluk Belengkong,Hibrida Jaya,RT 011 RW 006 DUSUN II
Teluk Belengkong,Hibrida Jaya,RT 012 RW 006 DUSUN II
Teluk Belengkong,Hibrida Jaya,PERKEBUNAN
Teluk Belengkong,Sumber Sari Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Sumber Sari Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Sumber Sari Jaya,RT 003 RW 001 DUSUN I
Teluk Belengkong,Sumber Sari Jaya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Sumber Sari Jaya,RT 006 RW 002 DUSUN I
Teluk Belengkong,Sumber Sari Jaya,RT 005 RW 002 DUSUN I
Teluk Belengkong,Sumber Sari Jaya,RT 007 RW 003 DUSUN II
Teluk Belengkong,Sumber Sari Jaya,RT 008 RW 003 DUSUN II
Teluk Belengkong,Sumber Sari Jaya,RT 009 RW 003 DUSUN II
Teluk Belengkong,Sumber Sari Jaya,RT 010 RW 004 DUSUN II
Teluk Belengkong,Sumber Sari Jaya,RT 011 RW 004 DUSUN II
Teluk Belengkong,Sumber Sari Jaya,PERKEBUNAN
Teluk Belengkong,Kelapa Patih Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 003 RW 001 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 004 RW 001 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 005 RW 003 DUSUN II
Teluk Belengkong,Kelapa Patih Jaya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Kelapa Patih Jaya,RT 007 RW 003 DUSUN II
Teluk Belengkong,Kelapa Patih Jaya,RT 008 RW 003 DUSUN II
Teluk Belengkong,Kelapa Patih Jaya,RT 009 RW 004 DUSUN II
Teluk Belengkong,Kelapa Patih Jaya,RT 010 RW 002 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 011 RW 002 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 012 RW 002 DUSUN I
Teluk Belengkong,Kelapa Patih Jaya,RT 013 RW 004 DUSUN II
Teluk Belengkong,Kelapa Patih Jaya,PERKEBUNAN
Teluk Belengkong,Kelapa Patih Jaya,PERKEBUNAN
Teluk Belengkong,Kelapa Patih Jaya,PERKEBUNAN
Teluk Belengkong,Sapta Mulya Jaya,RT 001 RW 001 DUSUN I
Teluk Belengkong,Sapta Mulya Jaya,RT 002 RW 001 DUSUN I
Teluk Belengkong,Sapta Mulya Jaya,RT 003 RW 002 DUSUN I
Teluk Belengkong,Sapta Mulya Jaya,RT 004 RW 002 DUSUN I
Teluk Belengkong,Sapta Mulya Jaya,RT 006 RW 003 DUSUN II
Teluk Belengkong,Sapta Mulya Jaya,RT 007 RW 004 DUSUN II
Teluk Belengkong,Sapta Mulya Jaya,RT 008 RW 004 DUSUN II
Teluk Belengkong,Sapta Mulya Jaya,RT 005 RW 003 DUSUN II
Teluk Belengkong,Sapta Mulya Jaya,PERKEBUNAN
Teluk Belengkong,Gembaran,RT 001 RW 001 DUSUN I
Teluk Belengkong,Gembaran,RT 002 RW 001 DUSUN I
Teluk Belengkong,Gembaran,RT 003 RW 001 DUSUN I
Teluk Belengkong,Gembaran,RT 004 RW 002 DUSUN I
Teluk Belengkong,Gembaran,RT 005 RW 002 DUSUN I
Teluk Belengkong,Gembaran,RT 006 RW 002 DUSUN I
Teluk Belengkong,Gembaran,RT 007 RW 003 DUSUN I
Teluk Belengkong,Gembaran,RT 009 RW 003 DUSUN I
Teluk Belengkong,Gembaran,RT 010 RW 004 DUSUN I
Teluk Belengkong,Gembaran,RT 011 RW 004 DUSUN I
Teluk Belengkong,Gembaran,RT 012 RW 004 DUSUN I
Teluk Belengkong,Gembaran,RT 014 RW 005 DUSUN I
Teluk Belengkong,Gembaran,RT 015 RW 006 DUSUN I
Teluk Belengkong,Gembaran,RT 016 RW 006 DUSUN II
Teluk Belengkong,Gembaran,RT 017 RW 006 DUSUN II
Teluk Belengkong,Gembaran,RT 018 RW 006 DUSUN II
Teluk Belengkong,Gembaran,RT 019 RW 007 DUSUN II
Teluk Belengkong,Gembaran,RT 020 RW 007 DUSUN II
Teluk Belengkong,Gembaran,RT 021 RW 007 DUSUN II
Teluk Belengkong,Gembaran,RT 022 RW 007 DUSUN II
Teluk Belengkong,Gembaran,RT 023 RW 008 DUSUN II
Teluk Belengkong,Gembaran,RT 024 RW 008 DUSUN II
Teluk Belengkong,Gembaran,RT 025 RW 008 DUSUN II
Teluk Belengkong,Gembaran,RT 026 RW 008 DUSUN II
Teluk Belengkong,Gembaran,RT 027 RW 008 DUSUN II
Teluk Belengkong,Gembaran,RT 028 RW 008 DUSUN II
Teluk Belengkong,Gembaran,RT 029 RW 009 DUSUN III
Teluk Belengkong,Gembaran,RT 030 RW 009 DUSUN III
Teluk Belengkong,Gembaran,RT 031 RW 009 DUSUN II
Teluk Belengkong,Gembaran,RT 032 RW 009 DUSUN II
Teluk Belengkong,Gembaran,RT 033 RW 009 DUSUN III
Teluk Belengkong,Gembaran,RT 008 RW 010
Teluk Belengkong,Gembaran,RT 034 RW 010 DUSUN III
Teluk Belengkong,Gembaran,RT 034 RW 010 DUSUN III
Teluk Belengkong,Gembaran,RT 034 RW 010 DUSUN III
Teluk Belengkong,Gembaran,RT 035 RW 010
Teluk Belengkong,Gembaran,LAHAN PT GHS 1
Teluk Belengkong,Gembaran,PERKEBUNAN SAWIT
Teluk Belengkong,Saka Rotan,RT 001 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 002 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 003 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 004 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 005 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 006 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 007 RW 001 DUSUN 1
Teluk Belengkong,Saka Rotan,RT 001 RW 002 DUSUN 2
Teluk Belengkong,Saka Rotan,RT 002 RW 002 DUSUN 2
Teluk Belengkong,Saka Rotan,RT 003 RW 002 DUSUN 2
Teluk Belengkong,Saka Rotan,RT 001 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 002 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 003 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 004 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 005 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 006 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 007 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,RT 008 RW 003 DUSUN 3
Teluk Belengkong,Saka Rotan,PERKEBUNAN
Pulau Burung,Pulau Burung,RT 001 RW 001 DUSUN TANJUNG HARAPAN
Pulau Burung,Pulau Burung,RT 002 RW 001 DUSUN TANJUNG HARAPAN
Pulau Burung,Pulau Burung,RT 003 RW 002 DUSUN TANJUNG HARAPAN
Pulau Burung,Pulau Burung,RT 004 RW 002 DUSUN TANJUNG HARAPAN
Pulau Burung,Pulau Burung,RT 001 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 001 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 002 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 002 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 003 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 003 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 004 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 004 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 005 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 005 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 006 RW 004 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 007 RW 004 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 008 RW 004 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 009 RW 004 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 001 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 001 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 001 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 001 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 001 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 001 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 002 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 002 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 002 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 002 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 002 RW 005 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 003 RW 006 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 003 RW 006 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 004 RW 006 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 001 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 001 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 002 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 003 RW 008 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 003 RW 008 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 004 RW 008 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 005 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 005 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 001 RW 009 DUSUN SINAR BARU
Pulau Burung,Pulau Burung,RT 002 RW 009 DUSUN SINAR BARU
Pulau Burung,Pulau Burung,RT 003 RW 010 DUSUN SINAR BARU
Pulau Burung,Pulau Burung,RT 004 RW 010 DUSUN SINAR BARU
Pulau Burung,Pulau Burung,RT 001 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 001 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 002 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 003 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 004 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 005 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 006 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 007 RW 011 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 008 RW 012 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 009 RW 012 DUSUN SEPAKAT
Pulau Burung,Pulau Burung,RT 001 RW 013 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 002 RW 013 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 003 RW 013 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 004 RW 013 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 006 RW 014 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 007 RW 014 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 008 RW 014 DUSUN HIBRIDA
Pulau Burung,Pulau Burung,RT 010 RW 003 DUSUN MANDIRI
Pulau Burung,Pulau Burung,RT 005 RW 006 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,RT 006 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 006 RW 007 DUSUN MEKAR JAYA
Pulau Burung,Pulau Burung,RT 006 RW 006 DUSUN BESIKA JAYA
Pulau Burung,Pulau Burung,HUTAN
Pulau Burung,Pulau Burung,HUTAN
Pulau Burung,Pulau Burung,HUTAN
Pulau Burung,Pulau Burung,WILAYAH PT RSUP
Pulau Burung,Bangun Harjo Jaya,RT 001 RW 001 DUSUN MAKARTI JAYA
Pulau Burung,Bangun Harjo Jaya,RT 002 RW 001 DUSUN MAKARTI JAYA
Pulau Burung,Bangun Harjo Jaya,RT 003 RW 001 DUSUN MAKARTI JAYA
Pulau Burung,Bangun Harjo Jaya,RT 004 RW 001 DUSUN MAKARTI JAYA
Pulau Burung,Bangun Harjo Jaya,RT 005 RW 002 DUSUN MAKARTI JAYA
Pulau Burung,Bangun Harjo Jaya,RT 006 RW 002 DUSUN MAKARTI JAYA
Pulau Burung,Bangun Harjo Jaya,RT 001 RW 003 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 002 RW 003 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 003 RW 003 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 004 RW 003 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 007 RW 004 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 008 RW 004 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 009 RW 004 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,RT 006 RW 004 DUSUN HARJO SARI
Pulau Burung,Bangun Harjo Jaya,PERKEBUNAN
Pulau Burung,Ringin Jaya,RT 001 RW 001 DUSUN SIDO REJO
Pulau Burung,Ringin Jaya,RT 002 RW 001 DUSUN SIDO REJO
Pulau Burung,Ringin Jaya,RT 003 RW 002 DUSUN SIDO REJO
Pulau Burung,Ringin Jaya,RT 004 RW 002 DUSUN SIDO REJO
Pulau Burung,Ringin Jaya,RT 005 RW 003 DUSUN SIDO DADI
Pulau Burung,Ringin Jaya,RT 006 RW 003 DUSUN SIDO DADI
Pulau Burung,Ringin Jaya,RT 007 RW 004 DUSUN SIDO DADI
Pulau Burung,Ringin Jaya,RT 008 RW 004 DUSUN SIDO DADI
